,x,y,holdout,city,lst_day_mean,lst_night_mean,lst_day_max,lst_night_max,ndvi_mean,alb_mean,svf_mean,dsm_sd,bldg,lcov_11,tree_mean,svf_max,nbdi_max,tree_max,dsm_mean,pdens_mean,tree_min
14,431996.178971041,189212.211496295,17,bal,-2.245593961992519,-1.1797545758015744,-5.415896088651955,-2.240136713447608,2.741650720784276,-1.0040381699737142,-0.3477215182169962,-0.2439742160149443,-1.3094983454240934,-0.19599360044667088,-0.5709293591670858,0.293933942962432,-2.638396008195269,0.03918269748856936,1.2064672524215845,-0.7823684279521842,-0.04862412354377108
15,432496.178971041,189212.211496295,17,bal,-3.9948265701818144,-2.8520711560730767,-4.153059632638559,-2.19826659625431,1.83017844304758,-1.2037799285468374,-0.9972002922977808,-0.2159884076004944,-0.3247523042518163,-0.19599360044667088,-0.0508939539995606,0.29504182901837883,-2.4274864982018483,0.08238828131339303,1.2747537124927426,-0.2446283900709099,-0.04862412354377108
16,432996.178971041,189212.211496295,18,bal,-1.5164188101318177,-0.6581052646503771,-4.866213471694458,-2.1459613746841093,1.904422099753366,-1.179368662761352,-0.5898143764918296,-0.2318959464111276,-0.2333409098595241,-0.19599360044667088,-0.5265699034342458,-0.09970847323633847,-2.6228122654849435,0.03918269748856936,1.332987452039789,0.24380973981457496,-0.04862412354377108
17,433496.178971041,189212.211496295,18,bal,-0.029196515315412338,-0.5197293126707727,1.4240163257168348,-0.2850452370838035,1.330658905427017,-0.7959255043297221,-0.2728162930109753,-0.12948744190178815,-0.10322787993655833,-0.19599360044667088,-0.4400689647319049,0.4355601417781916,-0.14952636494400245,-0.0040228863417888115,1.2221825115168494,0.2261956959534818,-0.04862412354377108
18,433996.178971041,189212.211496295,18,bal,-0.5242469184594185,-0.4947957264981753,-0.4382502146587513,-1.0776058144838068,1.7140066413330386,-1.019046261952272,-0.7360049350670884,-0.0037485222196938397,-0.07710647573222315,-0.19599360044667088,-0.5006671498112371,0.1264103654743436,-0.7315220908751895,0.03918269748856936,1.0815742835113311,1.5188613715741155,-0.04862412354377108
19,434496.178971041,189212.211496295,18,bal,-0.235403757219018,-0.6077044086937738,-1.66329446512475,-1.8398033088285042,1.5866007639738882,-0.87123531122586,-0.5336358087810844,0.06300448913661005,0.056636935732670285,-0.19599360044667088,-0.4502082688910549,0.11769361612147775,-1.821113236599216,-0.0040228862166309855,1.0201847039490304,1.7487248265548794,-0.04862412354377108
20,434996.178971041,189212.211496295,18,bal,1.3137254189270775,0.04805418852682308,-1.7766596383983568,-1.5533977455350048,1.2018834240532137,-0.6313507742547683,-0.2034433966707074,-0.2304300716183173,0.6204476460444097,-0.19599360044667088,-0.5123115069616223,0.4236701800325187,-1.7164992632849467,-0.0040228863417888115,1.0859135760845235,2.3388671995041963,-0.04862412354377108
21,435496.178971041,189212.211496295,18,bal,1.7740549819609797,0.23144967687622756,-1.3152796335675558,-1.4409728948488087,1.2130309322322472,-0.6321722275014747,-0.40662076150008586,0.04492118839606332,0.8144068469499015,-0.19599360044667088,-0.5626119612131721,0.4472491795955739,-1.7710340211728386,-0.7817233952883178,0.9309502108139556,2.8175244838927926,-0.04862412354377108
22,435996.178971041,189212.211496295,18,bal,-4.398727525667624,-2.9288521423682745,-1.0513598022306567,-0.8347164099697082,1.7535136861260316,-0.9826219374713904,-0.8551130415599467,0.2814155539039801,-0.5768679972471628,-0.19599360044667088,0.11759276452685205,0.09290583506997943,-1.1591292304374896,0.08238828131892753,0.6719896153254385,1.1167103950071855,-0.04862412354377108
23,436496.178971041,189212.211496295,18,bal,-3.440933851150412,-1.132825675030272,-5.742525727112558,-1.9158054298447096,2.66130034661714,-0.9548717832498572,-0.17327189924727218,0.2917591637958633,-1.4011003973678258,-0.19599360044667088,-0.486012686763791,-0.0353693893431512,0.0720202707256307,-0.0040228863417888115,0.7066420883303847,-0.7033022411699066,-0.04862412354377108
24,436996.178971041,189212.211496295,19,bal,-1.8240197413806245,-0.5419508960543737,-1.3058458873502587,-0.7549034070120086,1.6889225568892758,-0.968136339156,-0.20088833126639294,0.14841625980746714,-0.4862791906205634,-0.19599360044667088,-0.3895704772194029,0.3245669033192498,-0.395725029295856,-0.0040228863417888115,0.6245950594220558,0.8569902655695649,-0.04862412354377108
